Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,7.4375,7.515625,7.359375,7.40625,1.465331,864400
2000-01-04,7.34375,7.484375,7.1875,7.328125,1.4498739999999999,769600
2000-01-05,7.34375,7.5,7.1875,7.25,1.434416,1185600
2000-01-06,7.34375,7.390625,6.984375,7.140625,1.412776,1818400
2000-01-07,7.203125,7.359375,7.0,7.296875,1.44369,2059200
2000-01-10,7.375,7.484375,7.3125,7.390625,1.4622389999999998,885600
2000-01-11,7.4375,7.59375,7.390625,7.453125,1.474605,611200
2000-01-12,7.375,7.5,7.25,7.46875,1.477696,925600
2000-01-13,7.484375,7.53125,7.3125,7.359375,1.456056,1109600
2000-01-14,7.234375,7.375,7.203125,7.21875,1.428234,984000
2000-01-18,7.15625,7.3125,7.125,7.21875,1.428234,604400
2000-01-19,7.1875,7.40625,7.1875,7.375,1.459148,781200
2000-01-20,7.390625,7.453125,7.234375,7.328125,1.4498739999999999,1030400
2000-01-21,7.53125,7.53125,7.296875,7.359375,1.456056,1060800
2000-01-24,7.34375,7.359375,7.28125,7.328125,1.4498739999999999,902400
2000-01-25,7.34375,7.375,7.09375,7.1875,1.42205,1846800
2000-01-26,7.203125,7.234375,7.125,7.21875,1.428234,807600
2000-01-27,7.25,7.25,6.78125,6.953125,1.375679,1344800
2000-01-28,6.96875,6.984375,6.5,6.671875,1.320034,1115600
2000-01-31,6.671875,6.671875,6.40625,6.484375,1.282937,1694000
2000-02-01,6.546875,6.609375,6.25,6.53125,1.292211,1830800
2000-02-02,6.5625,6.71875,6.5,6.609375,1.307668,1310800
2000-02-03,6.625,6.828125,6.625,6.75,1.335491,1133600
2000-02-04,6.75,6.75,6.4375,6.484375,1.282937,1232800
2000-02-07,6.484375,6.609375,6.234375,6.53125,1.292211,1154000
2000-02-08,6.53125,6.6875,6.375,6.5,1.2860280000000002,1474800
2000-02-09,6.546875,6.703125,6.4375,6.5,1.2860280000000002,1372800
2000-02-10,6.4375,6.46875,6.109375,6.453125,1.2767540000000002,1695200
2000-02-11,6.40625,6.40625,6.03125,6.25,1.236566,2230800
2000-02-14,6.25,6.34375,6.21875,6.296875,1.24584,2150000
2000-02-15,6.25,6.359375,6.15625,6.25,1.236566,1980000
2000-02-16,6.25,6.296875,6.140625,6.1875,1.2242,1361600
2000-02-17,6.21875,6.296875,6.21875,6.28125,1.2427489999999999,1295600
2000-02-18,6.28125,6.296875,6.234375,6.28125,1.2427489999999999,2147600
2000-02-22,6.265625,6.3125,6.1875,6.234375,1.233474,1280800
2000-02-23,6.1875,6.453125,6.109375,6.21875,1.2303819999999999,1172400
2000-02-24,6.21875,6.21875,5.828125,6.140625,1.214926,1847200
2000-02-25,6.15625,6.234375,5.5625,5.734375,1.134549,1578400
2000-02-28,5.84375,6.296875,5.71875,6.1875,1.2242,2086000
2000-02-29,6.125,6.234375,5.921875,6.171875,1.221108,1270400
2000-03-01,6.15625,6.25,5.875,6.234375,1.233474,1016000
2000-03-02,6.25,6.25,5.984375,6.140625,1.214926,1579600
2000-03-03,6.046875,6.234375,5.921875,6.125,1.211835,805600
2000-03-06,6.015625,6.015625,5.6875,5.734375,1.134549,1384800
2000-03-07,5.640625,5.78125,5.4375,5.515625,1.091269,1292000
2000-03-08,5.3125,5.625,5.234375,5.546875,1.143045,1808400
2000-03-09,5.484375,5.96875,5.421875,5.96875,1.2299799999999999,2113600
2000-03-10,5.90625,5.921875,5.53125,5.765625,1.188123,1397600
2000-03-13,5.75,5.8125,5.609375,5.78125,1.191342,1368400
2000-03-14,5.671875,5.835925,5.5625,5.75,1.1849020000000001,1752400
2000-03-15,5.71875,5.96875,5.625,5.96875,1.2299799999999999,2858000
2000-03-16,6.0,6.90625,6.0,6.71875,1.384533,1792800
2000-03-17,6.4375,6.46875,6.25,6.375,1.313696,2123200
2000-03-20,6.421875,6.484375,6.21875,6.25,1.287937,1231600
2000-03-21,6.25,6.34375,6.09375,6.25,1.287937,1120800
2000-03-22,6.3125,6.3125,6.140625,6.234375,1.284718,2091200
2000-03-23,6.09375,6.390625,6.015625,6.28125,1.294377,847200
2000-03-24,6.28125,6.28125,6.078125,6.25,1.287937,1014000
2000-03-27,6.25,6.25,6.0,6.21875,1.2814969999999999,1219200
2000-03-28,6.171875,6.28125,6.0625,6.15625,1.268618,970000
2000-03-29,6.1875,6.25,5.96875,6.234375,1.284718,643200
2000-03-30,6.265625,6.265625,6.015625,6.171875,1.271838,874800
2000-03-31,6.03125,6.21875,5.9375,6.015625,1.2396399999999999,1544000
2000-04-03,6.125,6.296875,6.015625,6.015625,1.2396399999999999,1144000
2000-04-04,6.109375,6.34375,6.015625,6.21875,1.2814969999999999,1329200
2000-04-05,6.265625,6.34375,6.015625,6.0625,1.2493,745600
2000-04-06,6.125,6.3125,6.015625,6.265625,1.2911569999999999,877200
2000-04-07,6.28125,6.375,6.015625,6.03125,1.24286,923600
2000-04-10,6.125,6.1875,5.90625,6.015625,1.2396399999999999,680400
2000-04-11,6.125,6.640625,6.09375,6.625,1.365214,2388400
2000-04-12,6.625,6.90625,6.609375,6.78125,1.397412,1496400
2000-04-13,6.6875,6.953125,6.59375,6.75,1.3909719999999999,1056000
2000-04-14,6.71875,6.765625,6.46875,6.5625,1.352334,1481600
2000-04-17,6.59375,6.640625,6.265625,6.578125,1.3555540000000001,1022800
2000-04-18,6.515625,6.734375,6.40625,6.578125,1.3555540000000001,953600
2000-04-19,6.515625,6.671875,6.40625,6.5625,1.352334,455200
2000-04-20,6.546875,6.625,6.28125,6.5625,1.352334,762000
2000-04-24,6.734375,6.90625,6.6875,6.859375,1.413511,837200
2000-04-25,6.8125,7.40625,6.8125,7.40625,1.526205,1571200
2000-04-26,7.34375,7.34375,6.921875,7.078125,1.458589,1057600
2000-04-27,7.078125,7.1875,7.0,7.046875,1.452149,1489600
2000-04-28,7.046875,7.203125,7.0,7.0625,1.4553690000000001,1617600
2000-05-01,7.03125,7.59375,7.015625,7.4375,1.532646,1506000
2000-05-02,7.40625,7.40625,7.09375,7.171875,1.477908,968800
2000-05-03,7.1875,7.25,7.109375,7.1875,1.481128,1314000
2000-05-04,7.25,7.4375,7.109375,7.15625,1.474688,1163200
2000-05-05,7.15625,7.21875,7.078125,7.15625,1.474688,1318000
2000-05-08,7.21875,7.375,7.0,7.0625,1.4553690000000001,1162400
2000-05-09,7.140625,7.25,7.078125,7.21875,1.487568,1093200
2000-05-10,7.21875,7.265625,7.15625,7.21875,1.487568,448000
2000-05-11,7.1875,7.359375,7.15625,7.25,1.4940069999999999,2132400
2000-05-12,7.234375,7.34375,7.1875,7.25,1.4940069999999999,1050400
2000-05-15,7.28125,7.53125,7.25,7.296875,1.503667,1217600
2000-05-16,7.390625,7.484375,7.3125,7.40625,1.526205,515200
2000-05-17,7.296875,7.3125,7.0625,7.1875,1.481128,1072400
2000-05-18,7.234375,7.328125,7.171875,7.28125,1.5004469999999999,586400
2000-05-19,7.25,7.296875,7.15625,7.171875,1.477908,912800
2000-05-22,7.234375,7.234375,7.125,7.1875,1.481128,508800
2000-05-23,7.203125,7.4375,7.1875,7.3125,1.506887,605600
2000-05-24,7.40625,7.625,7.390625,7.546875,1.555185,1033600
2000-05-25,7.484375,7.546875,7.1875,7.25,1.4940069999999999,799200
2000-05-26,7.25,7.40625,7.15625,7.21875,1.487568,702400
2000-05-30,7.1875,7.234375,7.078125,7.203125,1.484348,1262800
2000-05-31,7.265625,7.375,7.15625,7.171875,1.477908,1193200
2000-06-01,7.15625,7.5,7.109375,7.46875,1.539085,1531600
2000-06-02,7.59375,7.8125,7.484375,7.515625,1.548745,2116800
2000-06-05,7.53125,7.53125,7.140625,7.171875,1.477908,764000
2000-06-06,7.15625,7.15625,6.953125,6.984375,1.43927,2011600
2000-06-07,6.96875,7.234375,6.9375,7.15625,1.522649,2100800
2000-06-08,7.21875,7.25,6.6875,6.84375,1.456159,1388000
2000-06-09,6.90625,7.0,6.75,6.75,1.4362110000000001,1089200
2000-06-12,6.6875,6.78125,6.640625,6.640625,1.4129399999999999,754000
2000-06-13,6.671875,6.671875,6.484375,6.546875,1.392992,1186800
2000-06-14,6.546875,6.625,6.5,6.53125,1.3896680000000001,1716000
2000-06-15,6.59375,6.625,6.265625,6.328125,1.3464479999999999,2139200
2000-06-16,6.203125,6.53125,6.203125,6.453125,1.373045,1522000
2000-06-19,6.515625,6.578125,6.015625,6.015625,1.279957,1767600
2000-06-20,6.140625,6.234375,6.015625,6.015625,1.279957,1088800
2000-06-21,6.125,6.140625,5.8125,5.859375,1.2467110000000001,955200
2000-06-22,5.796875,5.984375,5.78125,5.890625,1.253361,1022000
2000-06-23,5.953125,5.96875,5.71875,5.875,1.2500360000000001,580800
2000-06-26,5.90625,6.125,5.90625,6.015625,1.279957,761600
2000-06-27,6.015625,6.25,5.890625,6.015625,1.279957,1508800
2000-06-28,6.015625,6.0625,5.859375,5.894525,1.25419,1107200
2000-06-29,5.875,6.3125,5.8125,6.25,1.329826,1304800
2000-06-30,6.1875,6.203125,5.890625,5.953125,1.266658,1854000
2000-07-03,5.9375,6.0,5.890625,5.953125,1.266658,634800
2000-07-05,6.015625,6.21875,5.9375,6.078125,1.2932549999999998,1009200
2000-07-06,6.203125,6.3125,6.109375,6.1875,1.316527,1505600
2000-07-07,6.15625,6.640625,6.09375,6.625,1.409615,1236400
2000-07-10,6.734375,6.953125,6.34375,6.34375,1.349773,1866400
2000-07-11,6.28125,6.703125,6.21875,6.640625,1.4129399999999999,1443600
2000-07-12,6.640625,6.71875,6.3125,6.34375,1.349773,1229200
2000-07-13,6.28125,6.328125,6.171875,6.1875,1.316527,1319200
2000-07-14,6.1875,6.265625,6.046875,6.125,1.3032290000000002,1268800
2000-07-17,6.09375,6.421875,6.09375,6.390625,1.359746,987200
2000-07-18,6.5,6.5625,6.421875,6.546875,1.392992,1276000
2000-07-19,6.546875,6.609375,6.328125,6.390625,1.359746,613200
2000-07-20,6.328125,6.4375,6.21875,6.390625,1.359746,748400
2000-07-21,6.359375,6.375,6.109375,6.109375,1.2999049999999999,580400
2000-07-24,6.046875,6.046875,5.859375,5.96875,1.269983,1045200
2000-07-25,5.984375,6.140625,5.765625,5.765625,1.226764,1188000
2000-07-26,5.75,5.859375,5.515625,5.515625,1.173571,1725600
2000-07-27,5.609375,5.671875,5.546875,5.59375,1.190193,1211600
2000-07-28,5.65625,5.65625,5.5,5.515625,1.173571,510800
2000-07-31,5.515625,5.59375,5.453125,5.5,1.170247,1093200
2000-08-01,5.5625,5.625,5.5,5.5,1.170247,725200
2000-08-02,5.59375,5.84375,5.578125,5.71875,1.216791,1018400
2000-08-03,5.65625,5.8125,5.515625,5.515625,1.173571,712800
2000-08-04,5.5,5.78125,5.484375,5.671875,1.206817,755600
2000-08-07,5.65625,6.03125,5.625,5.859375,1.2467110000000001,1096000
2000-08-08,5.90625,6.03125,5.84375,5.9375,1.263334,566400
2000-08-09,5.875,5.984375,5.703125,5.875,1.2500360000000001,556800
2000-08-10,5.9375,5.984375,5.6875,5.703125,1.213465,307600
2000-08-11,5.75,5.875,5.703125,5.75,1.223439,388400
2000-08-14,5.828125,5.96875,5.78125,5.84375,1.243387,474800
2000-08-15,5.8125,5.84375,5.75,5.765625,1.226764,452400
2000-08-16,5.75,5.84375,5.625,5.625,1.196843,428000
2000-08-17,5.75,6.03125,5.734375,5.875,1.2500360000000001,763200
2000-08-18,5.828125,5.90625,5.671875,5.703125,1.213465,712800
2000-08-21,5.65625,5.734375,5.515625,5.734375,1.220115,436000
